Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
7.447025,6.406817,53.73798,1.0138699,0.27003554,3.6164415,
16.844446,3.1591797,9.917592,1.2155696,20.672295,14.742764,
12.812965,20.915245,4.3729353,3.6453574,0.8911862,9.794068,
31.658611,7.756977,14.063803,1.5437584,3.0530288,7.910971,
2.266694,27.078995,32.36126,0.11251223,18.69425,13.4144125,
21.669256,2.9453678,0.66282874,6.7166004,2.1367939,10.760547,
36.099125,11.213718,8.658916,6.373049,5.805438,15.84218,
0.65149796,7.0573363,1.4345316,0.46125123,2.638217,36.546803,
16.947138,24.603006,5.0511622,6.468982,15.320317,9.14986,
2.461919,2.0101397,51.43539,6.220655,9.328976,1.5328772,
9.691287,16.550146,59.71262,8.886946,1.0272018,1.3898387,
10.078886,14.107974,21.701054,5.433695,0.9235,4.7602587,
6.9881988,23.927021,5.1357765,17.571789,0.254824,28.751827,
1.5728923,8.931972,15.954103,2.9437804,0.59075665,12.714039,
22.871756,12.746276,1.2784187,1.008015,14.271737,1.6122717,
9.683436,8.714108,40.091457,1.8197749,9.072026,3.5239801,
5.3670063,3.417557,9.978273,2.7136743,6.8145404,22.810543,
1.2730682,14.242113,6.048945,0.14767122,11.362972,3.9552474,
5.627815,8.079152,31.675909,1.6255316,2.6548953,0.58814627,
1.0366063,6.005152,8.514005,0.45130625,1.0613786,3.5812852,
28.439947,31.682438,37.96974,1.899569,0.3936667,0.23703675,
5.439383,22.612074,2.8283052,0.12378549,10.332873,4.2727227,
7.8643985,6.3299975,23.846502,3.191053,17.398846,4.8842316,
0.95288384,25.818333,4.432745,9.88852,6.1378613,3.2718585,
3.1496081,3.188078,7.211478,7.3868284,2.333087,21.085434,
19.49112,13.845711,36.677464,4.6249804,11.624643,8.851565,
4.404659,13.282402,11.120247,3.4035823,11.737092,8.525787,
6.678108,5.536352,7.4841022,0.06891854,1.5553852,16.526155,
10.892078,13.962372,35.10369,2.5933225,0.4694325,1.3312985,
7.999849,1.651224,1.0043474,4.1020594,8.887446,7.542935,
13.615283,3.207962,25.81394,26.186089,4.872197,2.194553,
1.1092936,19.27337,63.10112,19.85427,12.7279625,29.2082,
3.9667974,18.861279,12.677332,1.7705611,26.724667,3.9070854,
2.6177945,1.4517167,11.437139,0.8540803,2.015863,11.21576,
2.9493592,3.2396853,2.058163,1.3886284,7.620461,2.4536524,
0.6540854,13.007727,8.679028,0.41152522,2.7237937,0.09813013,
14.40274,1.3050735,29.73438,4.574121,9.999106,17.24163,
10.419259,1.1182429,16.20378,0.32972422,33.302876,7.688482,
11.026664,5.3026714,19.684696,0.67578524,1.9048189,4.961208,
2.910645,2.304169,0.9604434,1.4289616,13.897448,15.179884,
3.45708,8.187612,137.8214,2.366071,4.6033926,2.2078087,
2.2467391,18.064217,2.6919925,4.778531,3.0328288,8.758611,
25.76595,33.828423,9.963524,1.7600169,9.080738,16.088842,
6.370277,5.2831826,21.524328,5.4228015,0.45687371,1.4065198,
0.83679295,2.92376,48.709507,24.806704,26.574417,2.8687375,
14.651451,6.051947,13.110494,2.6040027,14.31735,7.8414507,
2.2314694,1.9273773,4.0627985,0.3277152,9.08841,5.9312997,
16.15938,5.6064587,57.88241,0.8429913,15.047656,3.766368,
4.220431,26.073391,15.401473,1.2658229,13.69666,2.9408197,
25.255512,9.397917,31.214203,3.5976858,22.635784,2.6852567,
12.344447,9.845122,8.143851,1.5605167,5.7662506,31.630478,
11.729077,46.970306,19.751484,2.2262564,5.477921,13.254335,
9.862575,0.029924242,3.047322,2.9785926,1.2551492,5.24986,
3.869231,5.8951783,40.183586,3.2396462,5.448427,3.899351,
0.011230046,8.307695,42.88398,4.6557784,10.300785,15.88093,
3.587642,1.8510365,7.0265326,2.0716481,13.155275,33.52774,
2.9475422,0.56957966,21.188833,15.734058,5.517802,11.967187,
8.040716,60.33787,11.648493,5.7647066,5.2503657,14.401353,
13.146164,26.862411,14.651904,2.0571477,7.444059,5.5168204,
4.1012654,14.740958,12.216893,6.6005325,2.4163685,1.5101506,
5.264362,5.6946254,2.3927813,16.090498,21.223318,8.3488455,
5.4184465,18.382978,21.486004,7.630594,21.2604,0.1735029,
19.941662,3.7691026,6.6636834,21.143059,15.699368,4.3514547,
5.1852994,3.2826116,0.9702659,0.9116047,3.4273963,10.861489,
22.17692,12.153297,11.860573,6.7853317,1.7833618,12.939999,
1.8411205,6.4344397,6.7462664,4.373355,4.742197,19.77629,
9.719571,11.778415,2.9103541,0.5332187,20.389236,6.468437,
10.170222,7.365316,19.743683,1.1277066,1.7051414,0.3404166,
1.5066763,0.17983995,21.016308,1.0397522,0.34846777,7.7942204,
8.5967455,29.97756,32.384724,0.8889558,1.7697823,0.7457096,
6.6743045,12.118056,2.9213064,3.847572,16.883698,8.4001255,
1.3824521,3.7638888,48.944786,6.289025,2.2305555,6.948201,
1.250744,2.9367611,26.436262,1.7844484,0.16385227,15.210718,
0.9941297,8.515364,14.225695,0.024928752,17.15372,15.758225,
9.768333,1.712506,9.976457,2.7716062,8.200361,20.48622,
2.3460557,4.1735725,4.943319,2.7826436,44.471657,6.0768757,
6.647656,1.935816,0.96903884,4.888814,3.2923653,0.41197872,
13.424169,41.45435,32.765,7.8086467,6.453967,2.3204079,
7.3659444,6.423437,3.7318177,0.25231335,3.2651553,9.389345,
4.0703936,16.193077,65.58449,6.549439,4.9381413,21.11009,
4.7738504,8.374731,32.80603,3.3299592,10.795315,3.085968,
15.643733,9.581918,98.35905,1.4686486,0.6888871,10.368161,
19.446436,19.100952,69.642876,0.85078734,0.012411169,0.42718822,
12.859135,24.229692,1.5429487,1.6019777,11.723509,17.374733,
0.07683378,8.305522,19.034176,4.2645373,1.3273443,4.14873,
8.859865,5.3673515,13.1388,0.80520993,33.889027,14.719538,
0.09186416,60.77796,2.6704478,0.9450261,22.111506,5.5834613,
3.1436687,3.6664548,1.1346142,3.0300324,12.88547,4.798564,
17.956175,1.4446232,9.083952,1.8481451,37.260124,41.18396,
6.8767357,18.71455,13.087975,3.3282688,4.367357,17.687979,
13.328408,15.271159,26.268171,2.1278853,18.253454,0.7271279,
44.63063,5.364479,24.097225,7.248629,1.6937221,16.482185,
7.2041645,2.9581227,1.0301453,7.841274,1.3274553,4.775559,
10.349919,23.812078,5.718194,0.5692531,0.85924417,13.977728,
7.5730653,4.960677,0.69919175,7.0448346,1.0480475,6.0847483,
3.3541965,19.44139,21.761631,4.6042585,8.766838,2.255028,
0.3347328,5.879027,22.854671,2.806225,4.2984934,18.077831,
11.536719,62.15912,38.552372,24.203083,4.3248196,8.777785,
5.691594,6.0551395,36.12557,0.9155706,2.9089155,11.35504,
32.10955,21.865587,1.5664955,0.81159955,13.461239,2.669801,
10.108833,17.857868,2.9897122,2.7865245,6.2574153,6.3844604,
10.571719,3.5262823,25.775387,3.3464112,5.571678,15.135759,
12.057463,7.0831485,1.3547161,1.996318,0.13913031,6.093956,
2.3558795,0.5006007,24.69238,3.1940708,24.254827,2.490179,
4.8898478,2.9531002,9.082912,1.6945775,2.4168847,10.190717,
33.301567,12.206595,40.695045,0.29675508,12.405884,5.005532,
27.652763,58.982315,1.2981341,4.1464057,6.463612,24.016188,
10.801187,20.250467,52.409973,2.9759212,9.121234,7.571222,
9.435935,5.611023,9.396378,2.2188559,6.9107485,0.7658793,
1.4192106,1.0184735,12.817779,1.4950749,3.3369772,2.500994,
3.4309866,4.36569,21.287285,7.679778,18.57289,6.1369796,
6.599432,3.7265477,15.264797,5.0359225,16.103104,5.0142207,
1.2086967,4.976424,1.849087,0.6086804,17.624016,1.7882336,
3.327198,15.66149,3.3872619,2.598839,2.5247128,0.36034766,
1.8014098,19.835606,1.4845988,0.10882196,3.317248,10.594739,
