Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
28.157063,16.244638,38.650856,0.32044062,6.1868644,6.062586,
10.809461,28.173182,8.257657,2.1754613,2.3531551,1.917745,
21.283998,9.096192,8.629542,5.906155,11.7409315,1.1003982,
7.2658553,14.578871,9.783085,12.04841,26.539835,2.2903714,
11.751952,12.383457,9.469201,4.6044235,3.269699,13.344143,
6.143865,11.127411,6.2353735,0.9660023,8.749495,6.599231,
20.164646,12.315184,1.7809259,0.551745,13.559385,5.057071,
9.115113,2.6728714,4.992117,1.218911,23.007734,0.36876398,
21.450375,17.418821,7.2932963,3.1731834,1.4597324,12.199137,
9.802563,7.0675945,12.306814,4.586382,4.851365,13.2387295,
8.129918,8.17746,39.98607,11.311737,4.627762,11.555345,
17.508234,8.13715,6.191514,8.786845,0.66415596,12.094351,
0.17798798,6.6244817,30.93765,6.6190343,36.81004,13.412054,
31.58365,6.982796,110.11398,1.4313372,0.066737294,6.280468,
5.8710303,28.03508,8.655824,6.2799873,21.103249,45.65327,
3.7605648,11.935758,64.94115,12.022304,39.946266,1.2384812,
5.4243298,7.740587,71.247826,5.402694,1.6674043,2.7628999,
38.86022,10.074276,32.106037,2.0510778,5.8542805,24.93808,
3.5178542,1.8989074,3.582161,1.9666375,9.802926,2.4679837,
1.6923572,9.810015,26.202663,1.9012185,11.032495,2.128766,
6.825321,1.2312236,4.767305,6.699907,16.77962,1.3579146,
26.977419,10.165599,19.827446,3.422532,2.2073905,0.052769307,
4.9313087,28.853527,26.298271,4.845062,30.026037,1.1135768,
16.83257,3.1212912,1.6644208,0.8192674,20.752317,7.075593,
26.518066,2.3429596,14.053037,9.335653,4.1653585,4.8201084,
6.174299,4.533123,0.22260752,6.063505,0.690435,4.05214,
36.40719,19.482437,2.4800906,5.482734,4.0623555,37.53041,
8.67504,5.8276978,6.192937,7.6840267,15.2018385,15.641898,
31.266535,23.545023,24.596113,2.9339359,0.78918254,9.487247,
0.53934455,2.98958,4.726461,3.6214592,17.174973,3.9406528,
12.520948,31.734524,20.403214,2.8541172,11.031429,9.842739,
12.559021,4.423327,14.521672,4.2067976,12.192394,24.87354,
3.2097805,28.04368,18.434391,7.6548033,16.550499,4.288733,
10.353706,8.696595,14.277005,0.2424093,6.382404,4.098583,
8.493812,51.10279,3.235977,4.8164825,0.3790278,6.959194,
0.0070547285,61.341423,40.23544,0.3719296,30.913263,34.89658,
0.9468039,32.080353,28.520145,3.0483582,26.137005,3.3486102,
9.652167,8.478512,7.8308764,3.8774116,26.459148,2.3502347,
11.912754,17.373343,14.408312,2.8933702,2.6409247,8.064703,
1.9517785,11.594102,43.236942,8.510155,0.033638436,4.766593,
27.777287,2.9987898,21.455717,0.64957535,17.236208,3.5636444,
10.340066,24.932169,13.638177,12.799462,27.709187,1.6565362,
0.9583523,19.710285,38.91243,0.6515516,5.3729033,14.002504,
5.4264374,11.66228,1.1894187,1.1976001,2.2645674,10.652605,
1.1648122,5.7424684,4.7180376,19.448305,11.261499,3.2270865,
7.234823,47.644142,16.622667,2.0129185,3.3858001,0.31475064,
18.968876,8.331466,14.055642,4.55053,1.7440968,9.537025,
28.051104,5.1907754,56.764153,16.083118,43.963448,8.277917,
3.3272235,50.591206,48.299995,8.576978,27.666864,2.6542773,
22.150217,12.744059,15.769491,1.8108436,10.044734,14.416066,
8.52337,1.8767947,9.680176,1.978343,46.843388,7.638407,
24.672232,11.429148,7.371753,8.666921,2.4606662,6.5336704,
2.2485416,2.5733705,0.79213506,5.587804,17.972788,2.3953948,
14.989555,13.379041,69.32733,1.6108474,36.1355,12.505002,
11.14335,22.44573,46.206085,6.370209,2.4431505,5.314696,
1.0454658,30.5689,3.284193,4.5781846,22.684313,0.20809868,
4.587104,23.892984,10.590253,12.306125,14.129505,4.951127,
21.116005,10.17114,2.99169,0.24766274,7.41905,12.991217,
