Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
20.58397,8.124423,4.5479665,2.728147,7.2681003,2.195828,
0.25992963,16.290722,2.9194446,1.6993487,7.3091516,2.003646,
7.8641386,7.374925,6.8389864,2.8578515,1.2287602,0.8924188,
1.4979658,26.454496,59.443798,2.9151275,0.7512,23.421299,
5.428844,39.27342,1.5800135,13.538474,0.00444462,7.489625,
0.9927829,10.549511,7.6847196,2.3654327,18.439873,12.25327,
8.569407,12.141312,3.3885546,0.76933354,2.2348945,20.757654,
8.682766,18.373896,3.7884812,14.107838,1.021176,9.565996,
7.367765,47.41317,15.672831,5.347343,3.825383,1.1156447,
3.0477605,12.783946,13.784988,7.89796,29.237041,4.2636194,
8.766079,2.8611155,29.367409,18.311266,6.8990707,0.4094634,
3.7854054,44.223663,21.111107,0.01364225,3.0227566,20.866116,
1.7835203,8.1627865,24.874062,11.723383,10.622297,1.752352,
1.796878,41.042538,55.131138,0.23834844,25.912802,3.8864543,
11.09671,53.30427,0.9969014,10.589243,30.402725,22.931553,
4.6827307,2.5519273,36.872395,0.8373253,10.023746,5.238491,
1.5886695,7.349695,18.0446,3.0217142,0.29963475,12.124918,
9.403764,0.15476845,14.222183,1.4568748,11.006156,1.0315182,
12.774598,11.923959,0.6383128,6.0619917,8.612355,1.055454,
0.08586943,4.1365623,3.573316,2.525203,3.8038294,2.471445,
4.1199493,20.11888,1.7561932,1.0778459,5.7539086,0.16615702,
3.479039,13.718087,26.702059,7.4006085,11.365036,3.0902379,
4.338446,0.2886543,7.0293264,4.048922,16.547739,0.9542714,
12.808494,0.51454836,3.2284226,3.8779507,9.378851,3.0754972,
11.686912,10.057801,0.06489809,2.5049407,19.80238,3.413026,
23.526035,19.554806,16.77437,4.3028884,9.180027,2.2152545,
18.202677,32.559914,31.962536,4.7276635,1.482301,23.346,
8.468771,26.548985,56.58533,2.3549204,3.3484976,18.37946,
8.732161,17.478832,9.385558,9.581492,6.3276105,10.592428,
1.7029697,12.68942,11.961919,4.3989687,9.823978,19.432535,
1.4116033,8.161259,12.217805,4.898263,10.307527,2.3913116,
7.7625575,6.5561843,13.746811,4.394596,1.939401,3.9090369,
15.461224,19.195568,19.609385,7.178403,16.282475,8.506507,
