Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
2.1424468,55.607193,15.070009,0.01266711,15.940946,6.377761,
1.2758017,3.6095695,4.244099,1.0872641,2.3400123,12.335179,
1.6080668,9.913608,4.792842,2.265899,1.3223256,5.216114,
1.3583052,0.88292307,77.400696,10.160191,49.201683,15.205543,
0.13630275,40.063114,36.814594,1.8320333,2.0268126,13.098626,
0.23550491,2.301994,20.917358,2.9408946,19.567083,9.402088,
14.548776,3.48415,8.794776,3.159305,33.762962,1.3205678,
9.952583,12.159506,26.604305,1.759482,7.7050996,6.522811,
2.943275,26.343266,0.18636802,4.269197,5.1105666,1.1057315,
0.33247,1.3422582,87.11113,3.8313177,9.169678,11.81258,
26.791475,3.1167407,8.864429,0.4493179,23.515907,8.04485,
30.430077,2.1258328,2.783088,0.16513358,0.45516863,5.563601,
32.292915,3.3848135,30.775316,7.3796163,23.87919,4.6597867,
16.255302,8.5677395,8.001566,10.563452,13.888522,13.964679,
8.751479,12.033841,8.073712,2.000014,21.876703,13.738602,
7.7631574,12.25483,0.5175844,3.3941855,1.5488886,1.5801318,
17.40046,1.3993001,41.2609,2.1672413,9.557529,0.6527929,
19.60061,0.09415877,26.565166,1.7249104,37.055794,5.755254,
20.382488,14.852855,25.38893,1.3610202,3.9323545,6.728392,
5.4934654,18.318575,19.164,6.34112,2.9357324,26.84803,
31.54118,17.476904,3.4527342,2.650797,30.828026,2.7918658,
14.220021,20.892408,27.298193,0.22496204,23.196722,8.782759,
1.7825948,6.000929,3.0887156,2.9002173,15.398246,31.637152,
8.912726,26.757046,26.930815,0.7972371,9.115685,7.4009814,
0.08766493,0.44839758,27.071344,0.015045458,9.7232,5.3032913,
16.922714,11.632794,16.342112,0.20452806,9.877686,3.1173618,
17.660185,2.6316936,6.2656827,13.147992,9.673366,1.0751407,
6.930061,1.2366718,17.167387,3.811417,6.1167917,19.240198,
31.260572,19.206205,18.54044,1.7923932,8.904658,8.112669,
1.284045,34.12867,0.4853721,8.100823,6.4742465,8.224455,
7.132003,7.5517864,12.383709,5.9983487,13.662865,1.3407282,
2.6460736,60.31377,25.573786,2.818338,6.799439,48.794014,
0.35724998,0.077213846,52.609562,6.770904,23.208733,2.9936903,
5.426483,19.259228,25.899166,0.021709997,4.075355,15.803389,
11.350342,2.9789429,0.20630385,9.784346,7.9022555,13.28962,
6.2103267,3.4145975,1.4078258,1.3266326,0.026191447,5.1769686,
16.23542,58.256393,33.372215,17.876,0.83760905,0.3328854,
27.513617,2.1681247,3.6836908,18.517096,3.0050204,18.966314,
3.847228,22.449183,8.304017,1.4556533,2.030492,35.10655,
11.092423,28.82025,63.202465,12.106233,2.1725175,0.86282355,
3.290853,13.93618,19.820137,5.503342,0.984902,14.168852,
15.490669,25.270105,8.527545,1.9560896,22.028202,0.9835269,
4.1933165,25.057703,16.556368,5.4935985,5.7824473,10.322224,
0.8963067,3.3033457,6.4723086,19.09925,0.39879555,25.40136,
12.1226425,2.5237145,1.5615087,3.17103,28.729645,5.3580585,
0.46263877,0.30091062,35.986145,3.7122438,1.5137205,0.7410515,
12.210276,10.38625,2.9122715,15.567667,14.802336,12.697088,
22.445305,2.9076471,31.327242,9.467312,6.3604836,1.8148701,
4.6030464,59.99023,21.537876,8.954201,3.8880484,27.01149,
11.070989,20.093122,1.8645629,9.52263,2.6484277,8.298095,
12.770255,0.28103602,4.2379456,2.4502783,19.234272,3.662687,
2.0719106,28.221685,39.594498,18.111975,11.208443,2.5017464,
16.368885,0.5277833,47.765896,3.9872549,4.1864495,16.26697,
2.3703249,11.501097,0.8103077,0.13126421,3.20375,12.580643,
4.172134,22.588629,9.012942,2.114925,10.038263,3.204979,
5.3934574,23.702349,10.208552,7.871199,10.465703,2.4914699,
2.9189358,8.780325,5.440318,6.202984,12.514375,20.371351,
10.878846,17.714783,11.324607,3.801372,1.4925787,33.942963,
1.7503868,15.948918,105.61751,9.6613035,27.155067,29.559988,
8.971824,14.456363,9.548395,8.758111,25.894556,1.0879736,
31.49647,34.436214,21.53556,7.3604145,0.3673821,16.2208,
11.91004,0.024397055,52.64477,6.4615245,12.091826,3.0772846,
1.3209132,1.4610596,62.884563,0.5612696,3.701732,0.67592746,
68.75825,4.021942,82.33638,3.5743122,15.332173,21.50809,
1.956246,8.145527,32.40391,4.752419,11.279534,86.83703,
23.403706,19.146233,1.1102155,21.972113,50.781895,5.234951,
8.936929,0.44923547,10.784381,2.4284358,14.340694,7.1699214,
0.29060605,6.834646,31.361427,10.293127,14.56971,0.767359,
5.463096,17.749464,19.962593,10.705319,14.199441,4.7555447,
0.20172077,38.23454,2.5385962,13.523755,2.022713,21.221216,
11.559879,1.8172513,1.6716824,1.0538751,31.603966,4.3011665,
0.27180964,7.5162773,49.580128,13.3438015,11.045974,8.471901,
6.359367,24.9147,40.56035,8.39515,1.6517389,1.2168791,
6.2001224,22.46719,19.129732,0.60105795,2.1641254,13.621896,
33.50026,11.085221,18.8303,29.045204,10.149579,4.3431745,
5.3524246,28.674877,46.319843,4.131282,0.8037455,0.95013875,
4.0452266,9.899531,76.61842,6.9677954,6.315855,1.5844622,
1.1526552,1.6382443,20.63058,0.6823515,5.872418,0.06807652,
3.62949,34.466686,3.896305,0.15016828,7.362483,2.7805595,
16.781754,2.563247,44.199196,2.255557,3.7912338,4.266477,
1.3799006,23.247482,0.6441701,7.161459,0.6435962,0.6240012,
15.71209,29.910984,2.7751405,2.519843,4.8647666,2.338125,
1.4182456,11.931565,30.443796,12.644889,7.9374924,15.53099,
16.83767,5.675761,47.641663,6.5405107,20.701082,3.2129729,
13.565479,10.2689295,14.350307,5.4214478,3.3436096,5.5426917,
3.245791,2.874316,20.779179,1.7757326,19.451426,2.0926962,
3.9916825,1.9437501,18.106352,2.642648,21.194477,4.531672,
3.8208175,16.430359,7.417466,5.924718,4.602985,2.2490678,
7.492984,25.812914,124.35604,12.739,24.006468,9.8719425,
2.09244,51.517155,29.844297,1.5984669,13.40517,7.355474,
1.707751,6.3700013,58.949287,7.1209807,10.288563,13.96484,
1.319188,11.559619,20.21793,16.57591,14.082585,8.466667,
39.552376,56.55039,15.935027,4.3933063,2.8320038,13.914845,
1.612107,64.51479,3.855609,1.5234854,6.2765775,0.61902016,
6.064672,4.608373,12.922763,2.361169,4.8011394,7.9927993,
11.910367,61.350933,9.741653,10.519134,2.6167622,3.009485,
5.2695365,14.457798,37.772263,3.2739155,3.1252506,7.320125,
9.116536,38.575253,109.58852,0.24805692,2.623562,7.337573,
4.4478855,13.922842,5.38786,0.21037701,3.3706295,6.429447,
13.796433,20.315859,14.217822,2.0060363,2.2691712,10.857974,
8.483808,11.011536,3.5458436,14.166719,8.112804,42.92407,
