Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
15.142342,4.567914,13.988149,0.97901535,10.490405,9.683111,
2.794993,0.821393,33.4916,1.2820506,4.2841334,6.014792,
15.39726,11.980744,57.854633,3.845266,2.7148645,7.682086,
15.343406,0.14169785,0.26516706,8.722324,17.170935,1.4837327,
13.132444,108.27129,1.95911,1.2275002,35.271305,2.1544516,
66.73215,36.708736,4.50523,2.0724177,21.020039,2.65271,
1.6395692,0.16227826,3.1747963,1.7052314,12.147218,2.2223353,
19.804256,29.673933,1.4073452,5.3006015,5.0501294,24.188957,
28.721989,9.952196,15.05297,1.0183638,15.069125,8.223787,
0.11023046,1.3380274,26.238241,13.666528,6.4281187,0.13693431,
19.064497,7.513733,4.9407372,0.059768934,0.4364212,10.122785,
34.368793,47.56324,3.1308794,6.3675575,12.339857,6.1218457,
3.0271606,9.206861,42.41073,1.5366883,7.430253,41.9738,
38.54143,2.402446,5.9913545,0.2481467,19.377361,5.6989346,
13.6735525,2.8757803,53.85708,0.7541477,19.80391,2.9174228,
3.3591034,8.740957,10.696499,0.39998302,15.490744,41.044567,
17.197403,18.013544,96.72123,4.825799,2.0114892,4.43403,
9.488518,70.941696,11.416136,5.499373,1.7612593,1.7102767,
6.3839555,5.4480863,42.11557,3.1537097,13.979891,1.8460454,
8.096482,11.223144,83.605125,5.32645,8.987943,0.673953,
14.774842,4.751036,9.808496,0.86887103,0.051739413,5.1693864,
36.50793,12.274005,16.44969,5.050886,26.819193,2.1297839,
2.821138,6.8499427,4.141606,5.6913924,3.0008612,12.112789,
8.608929,2.1745987,1.0474925,1.309391,5.3239737,3.7500184,
1.8233501,10.118782,13.416532,0.15599282,3.83226,11.570793,
8.167772,2.539231,41.630714,2.7000315,25.024023,3.6735446,
2.6753788,7.506804,6.7571416,2.2509658,4.964408,4.9527826,
3.2633471,18.666216,40.991825,0.59808403,8.30419,20.633396,
4.0200334,3.933041,25.557165,1.4845934,12.447655,1.811735,
15.55005,14.910351,18.816994,3.3614368,0.95684654,1.6365421,
0.17078452,49.464813,3.352462,8.345321,0.44185743,19.154325,
10.419604,25.932209,24.075823,5.509836,9.187302,12.8456,
0.9503459,32.349483,42.265556,1.6583841,14.304043,5.5123944,
20.675531,0.43882862,5.453541,0.9840174,11.55769,27.368969,
7.9677153,1.0658216,41.16484,3.359907,7.9632487,6.392698,
2.894856,0.36003247,7.621716,4.6217628,1.0753171,4.1157894,
7.4565167,9.803732,1.594881,1.3231539,8.148627,2.6048799,
17.330853,13.983821,2.6729074,2.8572676,2.4089417,4.3074217,
31.085001,30.041098,15.80353,5.0797877,0.004361941,17.540249,
9.02119,96.65724,2.644622,12.129164,13.038963,2.3963625,
8.070449,8.545251,18.194002,6.4686356,4.986628,8.680802,
8.706566,30.825535,16.271223,1.5189669,18.4133,2.9655476,
33.86064,3.4639072,1.9610046,14.050743,16.308372,5.6909423,
12.519379,6.9099417,13.738846,8.100576,10.099224,25.646467,
8.693682,4.299717,1.7428014,3.9224036,24.358109,2.8463504,
0.5451619,1.4638077,9.348035,2.3779812,3.2803662,4.3170547,
3.6350806,10.178943,19.081886,30.850323,5.0693574,5.028931,
2.4365473,4.9276695,3.846301,0.254451,4.761465,7.425162,
8.912009,1.1871796,12.243438,1.4440638,5.450285,19.479593,
12.7138815,14.270392,42.4576,2.7077003,6.6018186,1.0741378,
10.717077,4.4077663,21.348145,9.274673,18.925388,18.06161,
2.3916392,0.06887435,26.605757,2.3683155,22.193407,8.109875,
