Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
11.616153,9.339461,9.51222,1.7981745,3.2367582,2.8939967,
33.457264,0.60295874,26.286753,2.3339798,8.877798,9.508273,
0.58227056,4.592305,3.6567934,13.654189,17.932766,2.9576607,
1.8586512,4.427006,48.700974,1.199319,0.45041788,2.698934,
4.078851,4.721334,8.152837,8.585654,24.906925,4.274311,
0.1625481,4.0217924,25.453922,0.8674202,22.868889,11.240718,
12.83851,8.349508,32.542366,1.6076146,14.565,1.1505985,
7.030323,2.9167428,20.299303,1.9838948,0.19520922,3.445813,
10.264174,33.254757,18.321264,1.8676927,1.4021097,0.6746781,
9.272441,7.2425265,15.064807,2.6352105,5.4156694,6.6857986,
3.09853,7.2963123,27.239594,7.444797,6.5062695,6.858513,
5.408633,11.104744,10.162414,1.4706463,7.1955633,2.8670325,
9.6375265,1.8719248,12.410812,0.20959195,21.071106,12.94454,
2.6169274,0.95418864,14.087194,3.9223032,3.0010266,0.3560732,
0.17129293,0.9593347,1.4698541,7.976991,14.44882,27.07382,
9.872553,6.7222133,101.23637,1.9949993,1.8901092,12.993564,
3.084643,0.31880277,13.798448,2.0141063,26.803137,2.6838925,
14.137312,0.28675246,32.066856,0.04282445,4.4788437,0.33612293,
0.92881995,5.5881987,38.311024,5.4834094,11.674708,8.745039,
3.2324002,12.463565,40.667088,9.001411,9.59613,0.67654574,
0.7920629,2.5662673,11.830123,5.1903,12.436223,14.499872,
7.5483756,9.876832,82.58827,0.25641933,7.775118,6.3735647,
2.2186067,5.8242164,2.787861,2.8515964,2.7611914,3.2157156,
6.851302,3.0467043,9.248901,2.8421748,2.1486828,13.713402,
4.2621865,3.4535465,10.488067,0.09774923,32.631115,4.801466,
1.704372,12.885407,3.1613648,0.6464809,13.606716,4.3194113,
4.853371,2.5590646,52.643967,2.2090304,0.1604179,3.705208,
12.554404,3.636381,12.471803,6.4743056,3.1374068,32.3015,
11.6693945,31.431433,53.466816,1.280643,44.162598,14.453692,
2.2081282,36.630066,18.02293,3.0787866,28.597221,1.830527,
7.737559,10.977124,0.269915,12.434088,1.8192968,8.811906,
0.50002325,3.8933656,20.35866,5.131216,9.655321,8.434043,
7.157576,36.499252,10.965036,1.5647054,8.429756,3.2388806,
21.646254,16.060966,10.751667,2.672352,1.2821972,16.999607,
28.52514,18.907736,9.808621,3.7656863,5.037818,3.61751,
4.8672013,18.560991,5.1202435,2.2763584,1.124903,24.350079,
21.223358,16.245516,1.6654314,1.7415403,7.2260575,8.044085,
20.22411,3.2172863,7.0865164,1.2050202,16.260386,4.151309,
1.0521389,17.743042,17.825714,1.3084954,0.8578926,3.9488862,
9.726273,4.807695,10.314638,3.6207187,2.8518522,11.988682,
6.5288396,18.073385,15.791597,0.1732936,40.51534,16.415571,
