Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
2.5740798,4.593292,0.100345075,3.2702122,6.9206324,9.852307,
0.34074956,8.323629,5.7882986,2.351661,4.054551,2.6488507,
5.665273,1.8618702,3.7050223,1.3832619,7.5660152,18.413,
6.955848,13.729034,0.057798233,2.2371528,0.13120407,1.323841,
3.045652,3.4405832,6.59712,0.03124398,11.353747,0.40082535,
15.652713,52.887405,8.069619,8.140591,6.073758,8.96521,
0.6447152,13.048647,32.700737,5.138441,13.30638,10.415039,
2.2838528,24.09996,32.71318,4.0220933,2.8465173,14.046495,
14.836198,6.458824,9.849647,3.880904,0.8355529,15.413294,
19.072672,29.72995,32.41403,0.17482443,9.287316,1.2005872,
4.475245,30.498262,35.744286,5.567223,4.85499,5.4461775,
0.059582092,31.092192,17.254873,12.558278,7.972638,1.5667908,
3.9765556,23.730564,0.2825334,0.49433032,11.204413,0.87053037,
8.38589,9.810694,25.110924,0.11119343,5.945726,6.758473,
15.783968,0.29670957,49.868126,2.1940732,13.545761,10.179212,
6.6823015,20.505508,0.7519191,1.3282905,1.2059677,18.995422,
18.522902,17.829721,14.524912,10.617574,11.20761,3.7896764,
54.718273,14.586532,14.54539,0.9045675,4.915684,2.3327646,
34.676865,2.9116442,7.752484,1.0151997,3.1265836,15.327448,
1.7154311,7.089387,6.288977,5.688985,4.0070825,7.248646,
3.716785,7.551705,4.340808,2.6333191,1.0393591,3.9510179,
5.53867,4.1293535,1.6777405,4.589554,6.017061,0.8267324,
6.420946,37.485157,21.507154,4.888681,2.6487904,45.63653,
20.876781,5.3439445,6.1932707,1.1150362,7.3220553,2.571524,
0.17071171,1.79427,13.818502,1.9047635,15.579335,6.49688,
0.6768998,33.014893,21.958326,2.1505742,8.189592,17.238302,
24.593403,38.151627,0.37699223,22.643106,31.967106,1.3812413,
7.293579,32.202545,8.996553,5.070716,13.151149,32.330944,
20.0428,11.200465,7.792939,0.90329736,18.139439,18.070608,
8.707718,14.249813,8.503123,3.5649145,28.133732,5.2379,
8.973206,1.3080269,0.63816315,0.18173105,56.48926,1.0253932,
1.6468253,3.3113625,44.02676,3.258881,3.9151778,2.655007,
6.850284,5.9124846,42.527206,1.9469497,13.814313,11.395684,
16.927591,0.6182841,34.54289,7.13624,11.356746,6.347445,
0.90291816,3.4469843,3.9428422,4.2998204,5.561464,1.5967418,
7.447509,7.27458,29.98751,4.0058627,12.275183,1.2746881,
