Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
5.624452,14.516902,17.670078,4.805306,23.187035,2.2847297,
2.791878,8.875138,60.221287,5.9631143,2.2429452,9.152812,
0.9075894,11.743785,36.39373,15.763449,15.654963,11.210177,
5.8410664,7.018643,23.226803,4.079815,3.8011813,2.481854,
5.2670827,8.072178,21.695898,11.6153555,6.4847913,5.749805,
5.6193357,9.862392,12.82553,3.512636,10.705528,7.9246745,
1.2544479,10.278229,5.638596,1.4427916,0.24118398,5.210207,
19.9784,55.695496,37.149395,4.2461123,20.636717,12.225632,
19.306767,5.8757596,37.804527,6.9036694,2.6352098,4.051308,
32.16986,11.398773,17.180859,8.4385805,5.9902353,2.6229637,
4.6799335,28.018167,8.330498,2.0679495,2.4841201,24.251339,
2.4211762,12.910278,16.354557,0.8222932,1.2516575,19.028828,
2.8062963,9.506224,26.73856,6.4998674,10.434136,14.527626,
4.057592,23.095566,3.7302601,1.7678149,44.25835,4.171377,
21.617136,1.3047421,13.779908,3.5279427,21.35244,1.3856657,
10.806557,10.308983,34.97668,7.3019934,1.2537916,1.9420846,
6.5429354,15.451924,15.136585,1.591998,5.0257006,3.1615682,
15.365699,31.237665,0.18543111,2.0907395,36.03496,8.198028,
5.7975907,12.07617,15.402589,3.8538296,17.01959,2.20153,
2.4035687,11.818342,38.0379,2.053757,3.298245,2.3300257,
14.505247,29.07503,31.173492,1.5997462,16.35012,19.999058,
8.615741,29.964558,21.132875,1.6376824,27.051373,3.3477209,
4.8828278,0.4002258,7.9227276,1.2586191,0.5736969,8.988212,
26.618881,14.306559,32.82608,9.325128,39.66185,6.3738008,
4.0695276,12.881379,20.310093,0.76233023,12.579556,0.19837654,
6.0995655,1.8743496,14.985155,0.11704176,60.730507,6.163959,
11.919665,10.479002,4.6482577,1.4493673,7.4949937,8.219024,
10.097651,20.139488,8.714212,6.3197412,10.602665,18.066854,
4.3654485,37.70158,12.634032,1.3382716,9.85722,3.0599837,
12.6148,44.751877,28.793875,0.36558193,0.10560146,1.5043263,
1.6533638,15.983401,1.4115785,3.7828894,42.63039,8.3684635,
29.235428,1.1003399,8.374713,0.71296924,31.14865,1.8418087,
31.24324,9.134393,48.28681,1.449168,0.366029,25.39231,
4.2655234,17.453922,30.862766,1.9362894,3.2429457,2.7213469,
0.05871902,42.110023,8.075775,4.267454,7.2518888,28.679607,
4.7409725,0.43601298,19.082085,1.7029665,2.9478421,12.328918,
3.7384634,8.246928,59.007137,10.100822,0.48913828,4.5820975,
1.8400158,9.793085,14.628905,1.8731078,8.106653,35.646626,
12.284867,20.250456,45.83609,6.8746805,3.7985373,3.0211673,
0.4010069,80.76868,9.486527,6.034443,0.1520146,6.8126936,
2.9920173,1.0520968,0.5000771,7.698672,0.7103868,20.462574,
17.373274,34.388058,8.450292,2.0708544,1.6832434,26.915346,
2.7168028,7.92292,3.3797143,16.769928,0.44099328,9.523344,
5.116875,3.3734605,1.0799407,4.3570065,1.185392,0.014614801,
3.0457513,2.6800995,19.096254,1.7854525,8.747398,4.7892847,
7.7203407,2.1627538,3.5921144,0.95458233,14.349924,5.3131614,
13.596272,68.338524,4.646979,1.7976259,37.27023,6.468656,
0.06808378,39.250607,23.663206,2.2716494,1.3598429,0.66977686,
1.0225053,13.252646,46.548985,8.779557,1.0674008,2.8722177,
2.002223,3.6963012,31.545229,5.778487,22.150394,18.76557,
0.15180065,12.843946,13.462132,14.360217,42.090023,8.683337,
8.681708,15.56847,24.9565,4.918187,3.0005577,0.9253092,
1.816716,18.898827,0.92349786,6.8677807,5.313513,19.979393,
23.15079,19.227686,17.343052,0.5039419,7.887752,5.5493417,
21.916037,5.371231,29.633726,0.74079305,4.890784,20.254242,
6.783954,9.502169,6.1765747,12.529416,5.943732,3.8506007,
34.65925,0.5919482,10.912044,3.847351,47.25034,3.9476526,
7.285206,19.673992,0.9654288,17.162127,7.6360006,6.361988,
18.077387,2.6901915,3.3471038,4.4545817,0.564789,8.525281,
32.9285,7.560047,9.3750925,10.680332,0.39462516,13.77591,
1.5602423,35.113647,28.055075,7.285898,3.128995,12.152503,
5.897342,13.692244,5.958583,1.0664749,29.006063,2.6758218,
3.140742,9.719255,22.696669,4.2261953,54.5886,17.563383,
86.3848,21.210428,28.51555,4.0952353,6.482687,7.757245,
8.407852,27.278475,17.720596,6.9682665,6.2143526,16.631187,
3.159563,11.76303,11.147168,3.0476298,5.4040756,24.766933,
1.1509889,8.160468,29.19149,3.500376,2.727859,7.6837525,
3.1225393,18.170273,3.2291503,7.068471,2.4661298,5.565138,
3.156061,1.2061816,4.057591,5.4358134,2.511298,2.0125246,
0.24052908,5.272872,43.48064,2.6226766,14.239967,57.035122,
5.693252,22.637377,0.5760676,0.3250181,14.738099,0.61670864,
6.957069,5.1212087,16.728037,10.706715,11.90513,4.192267,
2.7769952,7.929568,10.977204,0.8891415,12.694562,1.700482,
2.422623,21.439085,2.3666935,5.2949967,9.591221,16.197283,
1.5007114,19.537777,43.04509,1.9531564,14.994062,4.7422,
2.465232,8.556388,15.840977,1.6786035,9.069341,9.756059,
5.0597215,6.8233953,7.129223,0.71620935,10.725977,12.638948,
1.9605601,0.10149578,34.782074,7.774405,37.56538,0.05845929,
15.51419,3.6561515,1.1249962,4.9258533,1.9179289,27.304531,
4.3492208,2.555868,17.802309,8.106781,0.54726195,2.930062,
17.887035,19.388704,8.103225,0.2625949,10.327463,0.8551391,
24.180304,9.686791,7.5650125,2.9701192,1.6401391,1.6223909,
20.227919,20.56996,2.3677185,1.245299,2.7212534,23.76685,
5.461666,7.8183017,24.99308,7.6024194,11.1797905,5.0308027,
31.97289,27.23907,15.934346,16.771416,12.309063,32.74188,
5.09281,48.333935,17.119572,22.409216,15.045638,0.58759695,
2.2390475,3.9921527,2.2130523,3.744849,17.305374,2.4470367,
0.9194335,2.9901469,11.11058,2.8188066,4.3646665,8.375029,
0.9435594,7.6159525,31.278193,21.568975,14.1374035,8.736039,
26.561161,3.351554,44.740734,0.59299165,1.5550756,7.793175,
19.838343,2.5141668,35.88406,3.5182064,19.900375,11.224426,
9.438054,14.887301,14.087046,21.533642,0.123768866,14.200362,
7.708609,14.712763,11.06745,7.372149,11.578608,2.367234,
9.031462,25.276865,29.863197,0.39567646,20.778767,4.534495,
8.316179,2.0420618,6.4100127,1.6928619,0.6706672,0.52193004,
12.652252,1.9647447,32.308987,4.0162983,5.406874,21.586687,
18.221075,26.281355,2.600995,0.9305111,2.9680848,2.6092439,
18.635786,16.46377,150.86389,9.07851,48.526745,2.9025288,
16.443695,23.347084,20.713326,5.0335927,1.82329,5.875954,
24.564331,10.50411,13.386472,2.6640608,3.810324,6.779134,
9.430042,12.681634,11.894296,1.2025241,17.181316,6.169446,
3.4127436,0.80473375,18.252323,0.11474521,17.746124,6.5458674,
25.530924,1.133132,3.6503546,14.56142,8.0913315,11.50395,
2.8775535,30.24207,2.880715,7.843732,22.432617,0.23169138,
3.6226575,20.470434,3.3052108,6.866689,5.94072,10.666252,
0.0920068,4.952294,49.50923,4.9623218,8.336096,11.535783,
1.5757564,23.553766,10.306542,0.3649818,19.055048,18.009611,
16.283396,4.4409957,21.279068,3.9085739,18.601578,5.125966,
0.8017014,31.256334,42.22206,10.964863,5.984617,2.0190516,
0.8660013,3.9235086,1.7264578,5.840063,2.936301,4.947112,
11.5984125,4.0617185,27.906466,0.46832773,0.47652403,10.722279,
0.01273016,2.3351097,23.21864,2.5945156,29.027817,2.4605992,
1.2886438,5.338539,41.64687,6.451439,3.2922285,6.241255,
6.6810026,2.6149788,11.23474,1.6083162,8.453539,13.961334,
4.0618787,72.02342,48.251366,0.05389512,10.879176,27.169373,
7.9806566,37.01662,21.77506,7.915353,2.7779274,0.16885597,
5.95146,4.4579825,6.499978,4.433698,1.4414568,2.1410432,
0.68483675,1.8865546,4.3889074,3.1751068,16.595402,4.671188,
2.971768,33.895557,6.722409,17.492287,4.8698144,11.357369,
30.317583,12.220016,1.8026495,1.0923702,14.13848,3.6588225,
13.334484,9.080518,3.3967173,2.7611854,3.8363667,32.740383,
2.6686082,5.6312575,8.527623,2.6237957,0.5887513,9.179878,
9.844554,9.84561,10.438623,17.318815,3.4532197,8.310201,
1.3878657,16.721022,6.303875,0.8168787,8.463875,2.7816758,
