Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
47.244366,26.28662,32.064846,9.541503,12.629378,4.7206106,
2.9002354,8.317792,2.2302408,1.3776076,25.819527,9.749905,
7.134424,1.5124551,16.65256,0.42298117,2.829344,11.886922,
23.648306,8.451785,5.1501184,7.2673497,10.033025,1.7099296,
70.57108,8.60436,14.191698,1.3344101,3.7335057,15.686288,
6.2551126,10.403804,20.587555,1.136501,3.3526518,7.0351377,
23.391644,3.1747773,11.741321,3.5355928,20.457914,3.2283578,
0.7078473,17.193579,4.3122177,23.69333,5.5025773,3.8045726,
16.292208,16.397974,24.006357,0.22538945,3.3156326,17.83443,
13.957155,16.213356,11.061969,6.038484,1.2912556,4.574703,
31.409773,16.264915,8.125894,0.9306888,13.391184,2.325641,
0.19647379,0.9911648,3.876931,2.0159237,13.259681,1.9889243,
1.8722008,17.154753,13.079122,0.57750803,14.304312,9.408355,
7.0938272,19.099169,4.2325444,11.232673,5.6770253,9.177837,
21.768171,16.375692,26.000143,0.31816182,6.1707745,16.250639,
17.396996,18.014038,1.4957504,2.9288952,3.687119,26.838968,
5.421219,11.552977,5.675366,1.2208917,0.3670889,24.45628,
1.685146,11.303667,42.25506,8.796017,1.3048838,0.054724116,
11.447825,7.9078846,47.359386,6.7406163,11.8050585,4.7673664,
4.33887,7.713106,13.786276,0.90311337,2.1819983,5.0628023,
16.90359,5.30785,14.933164,4.893972,14.971435,13.94919,
13.31716,6.1474915,56.163258,9.436449,3.3008933,14.85758,
0.25093132,1.3351369,5.239542,2.327995,6.4204316,8.259342,
30.222288,20.790154,6.0211883,3.6629193,1.2809111,8.355618,
15.612614,12.449016,17.968729,0.46103644,4.781656,27.333986,
0.87354046,29.332111,14.532452,15.979798,25.614672,13.919751,
15.067642,3.0149739,30.422274,3.303789,27.0932,0.7926124,
3.1540155,3.971753,39.408237,1.7687606,11.18791,1.4013102,
11.433354,9.728114,22.841064,2.094942,13.900871,1.6347116,
4.454163,29.650944,4.9279265,3.0026836,0.12598212,20.131914,
5.2764187,2.0381153,1.1730205,0.89664495,0.40110344,37.979343,
3.4600549,11.274936,8.239198,13.20864,5.9018617,9.907562,
31.622095,53.636524,6.395013,7.3793383,2.2855446,1.03206,
11.7427225,12.1757,1.3684758,7.184384,3.4874308,9.131709,
