Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
4.6288247,65.61883,11.421249,5.80445,8.791589,17.43757,
10.800578,21.098463,23.134804,2.9524362,32.536385,0.1284735,
1.6733696,17.345856,68.31231,3.0286822,22.655651,0.15663962,
11.294177,41.546894,19.046022,10.502578,1.8265042,8.009171,
12.984375,1.0152671,20.90393,0.8810055,13.359427,38.03016,
3.2816348,0.841555,74.727516,1.4751369,0.79124504,4.9442797,
5.955906,9.367054,40.84662,4.0094624,5.0033627,1.7637254,
10.244702,5.1409335,5.772849,1.1059709,15.484652,16.11139,
3.5663123,12.665676,26.51831,1.979797,12.987897,6.104166,
10.256334,16.782087,82.5876,5.3550243,26.553522,11.036189,
8.1613,14.575187,1.2425978,2.2260113,14.9655695,1.668619,
0.061610285,26.306513,10.685663,8.002923,7.5071983,24.853952,
3.8964767,27.518436,7.941971,19.86733,16.481693,34.15177,
23.406017,3.734752,3.366673,10.558034,6.1644855,17.534315,
7.6862073,5.6002827,4.55979,12.072603,1.3619187,5.945741,
33.234028,3.4991415,11.562376,6.1552215,23.985674,31.972448,
0.89618284,7.714897,12.398273,11.3592615,18.649296,0.90201485,
17.339247,57.27722,2.2396796,3.2844553,2.1230392,2.4269676,
10.878464,0.5360919,1.6581762,4.8702774,5.6508436,5.228582,
2.1247153,28.655527,35.792385,5.718856,40.197502,8.253993,
1.4352864,4.4796352,67.134254,1.1780249,0.12137758,2.3426445,
12.009471,0.98124987,19.11382,1.6640512,7.7220197,11.778145,
11.277626,22.827541,30.37694,1.662912,35.901543,3.4646552,
6.132079,4.739253,0.31909472,3.0420322,30.508886,0.32051158,
20.325117,20.01539,9.454823,4.5689397,9.999933,0.6150145,
24.830751,29.544302,23.130604,4.317898,26.603235,8.888372,
5.356531,47.586914,39.791763,4.9054523,31.910715,0.8361596,
57.358353,1.3015053,5.025459,0.3538946,23.958923,3.5796359,
13.143105,35.375217,16.921392,0.5953847,0.22334084,19.655054,
0.7346775,23.274332,2.2600272,5.415549,4.791717,5.548514,
3.7051613,7.4210715,0.21908225,0.22383855,27.155174,1.5784925,
10.966979,10.705095,15.150484,4.7435603,0.5973073,5.298218,
7.5451913,3.4892974,17.870062,2.18488,4.690563,12.045302,
0.75165874,1.4083965,16.607124,2.2164524,4.246998,13.322369,
5.941848,5.4918394,5.5158515,1.8670398,1.9838927,2.0870667,
25.625334,1.7256867,25.616096,5.513873,2.0236182,5.487181,
20.997343,6.3544073,12.204111,2.5486732,2.4487705,7.639247,
11.939744,7.6950655,16.5371,1.5829667,6.585024,1.793047,
9.15527,15.620053,23.83431,0.48586065,1.4650996,2.3544827,
7.3842273,17.628584,29.101278,3.7814069,19.824278,1.4813083,
15.363821,11.420264,31.123997,7.4578676,20.478352,0.110653505,
2.5175245,10.919956,93.529655,4.344135,11.495112,1.3999085,
31.358814,8.369342,20.366913,9.706638,17.107267,18.399702,
0.29689455,29.546242,31.076048,3.3052115,2.0183737,11.796494,
0.56410086,5.3319726,0.45889047,4.8971334,7.2978625,2.8177176,
2.3604083,6.163183,21.415327,1.7889799,0.8120393,3.7161167,
9.307229,9.064282,76.91175,2.5903292,4.7108665,5.679231,
