Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
4.1052837,0.5293249,8.082297,1.9184785,19.378067,30.333204,
5.5067086,4.8542714,3.6300426,7.2065067,0.21906054,9.734579,
11.9498825,3.3138394,51.70318,2.1060884,24.646193,0.13555954,
2.1676,13.718602,33.355732,11.8577795,1.372036,2.8355238,
6.8576035,0.9228213,1.687174,0.5974475,2.5881333,4.568547,
9.206882,7.132382,22.514006,2.1360137,7.7438083,0.93619484,
17.685162,11.963988,51.69093,11.898271,22.561779,14.701156,
6.0633316,19.391298,17.591776,3.9460726,9.452905,0.22822142,
17.064724,16.734932,21.273697,0.48912027,6.8713737,3.1203902,
27.021566,13.0880375,35.69301,14.780359,15.071726,25.052883,
14.084336,35.004585,5.583768,5.6553636,12.70634,3.1756475,
52.242897,6.9763803,21.952538,5.6681185,9.605933,12.466056,
3.9622855,9.353701,48.245083,3.0043566,9.868614,11.139755,
2.8335955,19.844847,28.42502,0.73060167,9.946472,19.472235,
11.271724,88.264,34.19165,1.4968417,12.209763,0.0020684388,
5.7828746,2.867566,32.392776,3.071981,24.459248,0.12629429,
16.816643,2.6078742,0.6433543,0.91938514,24.403625,7.3949175,
23.835852,32.542213,7.7738347,5.814856,5.436046,7.1026707,
5.3238025,1.3144283,69.00012,6.606531,21.197542,0.79006153,
7.3681283,4.0309076,23.46522,4.467366,12.88834,5.5895295,
11.87979,28.983149,8.432925,1.0206275,4.6778426,6.834043,
7.3420715,5.179736,16.717564,3.4776666,1.2569537,16.301105,
10.430354,13.003806,20.907232,6.292427,4.7298145,3.0746553,
4.9627542,4.6196756,8.138694,3.370315,1.8357321,0.37540075,
6.82289,42.56308,8.146198,2.3549337,2.7991757,3.9633932,
6.864355,5.9580197,18.239332,1.6680528,3.1996062,20.882551,
6.0791836,3.1846833,10.182317,8.425942,1.1211461,18.600817,
1.6604383,8.279833,11.976393,4.421933,5.817297,9.313913,
10.538753,12.058712,4.4372215,2.9754748,12.109632,5.955666,
9.471089,21.900774,0.5784693,2.0163608,11.239434,0.33498952,
3.5222034,12.554167,54.23794,8.264397,24.862377,18.667145,
14.655651,8.98938,54.807747,8.437989,1.5958937,1.2845681,
22.050697,14.781477,65.62484,0.1653842,11.494049,3.512842,
45.997814,14.63694,0.09647243,9.074664,3.153728,0.8198551,
24.07793,21.494364,50.829166,2.738457,14.936155,13.276976,
1.9858717,2.7792974,16.395014,3.5944867,0.04837942,7.4178576,
15.940906,27.025253,18.427206,3.2114198,3.3990064,4.501624,
12.09394,6.9366693,1.0962664,4.641886,28.257996,1.4391589,
6.1423774,43.27157,51.92544,11.165402,13.121092,3.5644448,
10.9742985,2.6279664,4.4854593,9.257603,18.699677,1.2534517,
15.086408,24.638004,70.964,22.16305,0.4747704,2.6027286,
2.3657668,2.6765642,14.798072,0.46253523,8.933336,11.620433,
3.4906251,13.478034,9.347796,11.186804,3.405134,7.561358,
11.635801,2.6277,32.354794,5.5124817,0.26370236,21.538837,
13.804958,31.020485,10.917573,8.590041,30.898903,14.209301,
10.574368,19.196314,15.125815,1.8559251,5.9481626,2.3242302,
0.974,0.05537764,7.228887,13.376684,3.5862496,19.373255,
0.91035146,23.131258,14.370275,2.617439,10.7502165,12.228216,
12.501528,42.385815,18.846891,1.2324128,2.4886463,7.532437,
1.2044494,62.551365,7.3547416,4.6653743,15.855519,17.68128,
9.185612,1.5156199,0.47903612,1.2182288,7.1479626,8.360863,
7.9617014,37.376133,20.176003,0.891605,14.0226965,1.9147079,
7.595312,14.645832,27.180769,3.5006642,4.480484,17.153275,
19.810747,40.234684,1.6129265,4.74605,4.616257,6.303686,
14.350458,10.240815,36.075783,0.7781001,3.3018317,0.6572716,
5.8747396,3.7351995,14.8018055,2.7408648,6.9336486,10.130706,
0.36875597,17.171911,5.338909,13.136918,5.918463,2.3987553,
23.373379,15.270776,11.932211,2.1536343,4.372967,7.665941,
9.906056,12.388078,15.656411,4.0817404,18.082771,2.747163,
