Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
4.8697186,7.423934,80.8968,0.13045695,23.117626,7.321194,
3.882724,14.608636,40.232983,8.016711,7.949387,10.721904,
5.013713,1.960217,38.387844,4.3528237,0.638334,11.773044,
2.0900586,1.1462865,0.2837478,5.3199887,35.32184,46.785393,
0.66910523,25.890995,33.60828,0.03871962,10.462298,5.2443886,
4.0441623,1.5522062,28.00817,2.125511,21.530071,11.111757,
4.866674,9.927608,1.3758546,0.5044594,3.967853,10.57184,
9.578136,69.7158,60.891968,6.874125,5.4478145,4.048011,
3.4408157,9.593812,17.144749,0.9407051,11.301453,6.903383,
4.371679,14.974036,25.86471,1.2559595,13.117657,5.242367,
2.7734764,9.050084,12.685511,1.4459434,2.7256043,19.197119,
7.2426715,36.127296,0.113720804,3.807605,1.3016343,8.064893,
5.060451,8.574562,32.705143,2.0535538,24.720839,3.497381,
20.264378,13.095438,21.754997,6.811869,27.617254,42.289604,
13.622677,22.647388,49.539566,0.49386987,16.199547,15.439537,
1.2068874,8.197048,6.3428407,1.2076651,15.812571,4.3577046,
12.72665,14.110886,0.7598182,4.333585,5.639013,8.858108,
31.599514,4.0506988,18.854399,0.40062007,0.99020976,41.841297,
13.425392,1.3474041,18.23116,0.35572267,19.097853,6.045,
18.530983,23.961142,27.97683,1.0153248,4.9592175,13.791969,
0.08019362,0.018366517,1.5434272,1.9650702,1.0215907,12.496661,
23.462568,5.0981407,8.053728,0.68135256,10.462775,0.50350827,
5.074417,40.1258,55.135853,2.645539,1.7121817,14.713732,
6.3257065,7.198637,53.750877,1.8261635,2.224649,12.458424,
14.929002,2.7816176,19.048687,3.1710923,6.5280437,13.37957,
1.1423689,23.033606,5.475015,3.8420725,30.357695,2.7470741,
1.8632381,17.113281,12.45227,2.4809585,20.077028,10.727155,
0.8190322,19.866665,22.002298,0.8581782,18.984657,11.883881,
1.5941236,6.804736,18.202927,0.83596206,2.9324687,35.327995,
19.219883,31.189568,5.3586335,1.6399922,17.520796,17.809032,
33.494133,1.5525439,5.022287,7.922132,9.185708,33.504387,
21.628489,2.1712542,3.068448,0.025110044,31.685356,6.4689984,
29.301388,21.89003,19.469294,1.6411068,1.7780876,5.3128734,
8.508229,12.810378,25.701672,2.68748,2.0833445,17.568672,
