Inspector 1, Inspector 2C2, Inspector 2C3, Workstation 1,Workstation 2,Workstation 3 
16.198118,19.639141,11.345023,3.7835624,4.638189,2.538496,
20.132853,20.012308,14.903201,2.002779,2.9804194,12.461368,
6.3772545,1.2428644,0.4646769,10.875258,24.65169,5.4129634,
6.1433425,8.182386,8.797773,8.023617,26.095255,9.59096,
8.259452,24.180798,11.040484,0.14015056,0.17480452,3.991966,
24.366562,74.67005,39.335987,0.4429712,7.0843735,14.394394,
10.653722,8.4961405,6.7206,1.3026294,12.891814,13.261178,
0.19090623,6.8539214,7.03587,0.6281016,15.319338,0.36406195,
4.517988,0.06634074,6.71836,0.3175161,7.148348,19.109564,
0.31201378,16.1694,17.276861,0.80019814,9.8791,1.1352556,
63.81986,5.090266,80.1447,12.835206,39.0975,2.9371483,
0.1681726,9.776201,69.50821,7.2132883,3.2726843,23.507664,
17.069296,8.384297,12.746138,7.423736,4.794727,1.5633972,
7.8978095,22.904827,0.035739645,5.6064615,2.8787584,19.652998,
6.891294,3.6207902,3.0573974,0.38781878,1.3653063,0.34712854,
4.321209,14.6905365,8.708855,0.470783,16.155056,1.0719244,
39.49904,7.3481107,40.724342,0.4144131,6.82246,10.103311,
20.1947,24.126572,1.3053831,0.266834,2.5736694,1.6253722,
1.7125332,4.433961,2.997113,2.2631233,2.5506563,0.693928,
1.887486,1.6028317,4.9637837,3.300017,5.865672,4.5817823,
14.691563,0.13863842,109.70698,3.6954446,6.0236588,9.887111,
5.994059,16.585276,143.45448,9.362197,2.8112795,13.000052,
10.3179655,2.8500297,10.3497,20.638603,14.125957,15.594931,
6.0079274,18.492235,110.114746,1.0028368,63.560013,8.345907,
1.3424679,13.645767,1.7943463,1.0959866,10.708925,6.998362,
5.9018087,9.546813,12.147449,3.5906332,0.9069844,27.161848,
11.400243,6.171049,1.2939135,10.367695,23.358381,0.5333668,
1.5241902,7.120392,55.11643,0.5734121,4.134793,0.48957354,
16.803144,1.8159887,2.9238498,0.63359165,3.7102413,25.148846,
19.026619,10.045049,6.3996544,4.069206,20.636797,3.826906,
8.248491,63.112316,2.175961,10.115809,17.490543,16.111288,
5.8384027,19.609785,0.9511882,3.9439747,2.1377583,14.427395,
3.3760488,0.24932693,7.739359,1.413001,1.7041476,4.492773,
7.2144523,7.9104114,69.725555,0.110001504,19.710451,1.3117561,
7.4532886,10.327945,0.04525365,1.0998564,8.457905,26.265821,
15.80561,16.12719,28.550825,0.2845758,20.285175,4.7540193,
16.899961,18.310074,6.557634,0.18476999,5.7864304,0.15980542,
2.988459,11.2190275,0.30234778,0.91631466,12.385016,3.1755497,
4.8089356,4.3906565,40.760025,16.879635,4.920576,2.2473814,
16.255375,9.493634,43.165546,15.282277,8.517803,6.6659374,
0.53743786,98.34941,33.044533,18.92805,4.7237864,1.8073822,
0.37496153,9.300496,10.19575,7.235272,2.7682917,23.938929,
31.943165,22.10446,5.6505504,10.597189,25.668684,1.3836303,
0.17976749,13.014306,4.3548384,12.844206,6.2001834,15.646424,
33.946064,31.399837,9.585021,0.30513844,13.731744,46.13292,
11.3652525,48.97132,31.463324,0.7682983,14.526476,12.141528,
11.175082,8.460757,18.403385,6.4907975,4.7504897,3.2575955,
1.5807176,3.793285,57.28469,3.6567917,11.414151,0.28512618,
19.610903,18.668394,28.51192,3.3233616,8.135681,0.39072025,
7.805531,14.425908,1.3984507,1.3714718,6.850611,19.945559,
0.20702207,1.4903481,78.59431,3.6398587,7.249161,17.930758,
17.792946,1.8642485,11.670176,9.358445,0.22569889,17.98926,
15.905457,17.76058,1.3241212,4.10859,24.120373,6.414999,
21.627253,11.646794,7.6783347,4.2011237,81.99065,0.062351804,
11.164388,3.8426962,3.661463,2.4456775,7.591198,7.596889,
9.184261,10.785446,1.9245214,4.0970316,5.324827,2.3255577,
17.21982,3.013112,90.91361,1.8353822,2.7795353,1.5608606,
6.942572,3.6496003,10.867538,0.697317,3.1004527,1.4393287,
4.611708,2.372219,6.075111,8.539781,4.122036,4.6506977,
13.145608,29.419453,3.7314596,7.954751,3.6213515,12.320868,
13.075734,8.071326,55.08608,8.471082,12.512405,6.6171217,
8.308564,41.75952,9.729352,1.2489144,36.0256,25.771635,
17.419228,25.415716,81.59293,4.178371,5.4564075,20.035435,
2.9357896,10.607142,84.36233,12.019715,39.00709,5.363263,
6.588239,3.2940197,26.066093,4.7131543,8.2851095,14.949249,
7.333674,0.42150763,2.7979498,0.58627623,10.153327,10.761447,
7.9750137,4.3515754,3.2763934,0.18648182,5.517604,0.93851835,
3.2679436,6.0323343,30.516445,1.5560079,19.61611,11.658067,
4.4343534,6.1402755,52.96732,0.8455704,0.8764007,3.2774484,
10.286229,9.815424,17.634775,2.5795348,9.259363,7.856186,
12.345649,15.613614,3.3157668,0.27618107,0.8021192,9.289266,
7.5388346,36.863083,66.713425,6.6767325,0.26036963,2.850198,
3.5328834,3.6243365,9.826846,5.7680173,2.8368084,6.2319884,
21.755312,1.5802237,24.276041,8.969594,9.145545,2.5629973,
2.6053944,23.307629,55.17965,1.4495628,19.667072,6.560979,
2.1965833,16.764559,19.358124,10.5357275,8.49987,3.3904915,
9.12762,25.11305,38.578476,0.2395307,0.8077996,3.1454039,
8.367782,17.585707,41.113667,7.366161,20.165388,16.276709,
12.901687,4.1058455,30.89513,9.813918,12.136866,1.6287785,
11.253196,60.815132,13.231039,1.1973727,13.974944,15.564694,
2.6617432,10.972341,47.50752,7.963788,8.901588,2.2417495,
36.42557,44.01453,32.31424,1.9227709,0.91728175,3.7849727,
7.0122223,19.697077,40.053394,11.829571,2.0540571,8.830442,
4.0418615,14.398653,12.176865,1.721699,5.0704656,4.385103,
14.167219,6.591798,6.76759,2.3686209,11.105767,8.553847,
2.7007613,6.1639533,61.888577,4.2019424,2.0972457,9.757836,
39.044487,13.301506,37.41641,7.2772307,23.634617,2.6238418,
2.0096052,5.834898,33.402943,0.34069836,42.27848,7.013643,
4.2750497,13.115423,29.247938,10.785062,6.6909695,6.456182,
10.987921,14.19512,18.11264,0.3566033,11.635845,0.70027375,
8.233617,3.4328597,27.180906,4.198603,6.247288,32.14306,
12.205663,7.947102,2.0213096,3.7017539,4.753076,0.44544515,
1.7473725,21.46511,51.31353,0.8735305,4.406427,20.168566,
0.30574343,4.417718,9.875752,2.5502398,5.0401144,12.978766,
11.473729,1.6489975,82.72846,9.724613,16.163038,0.42946476,
3.7209568,11.754339,32.391323,5.959379,4.2688403,17.154274,
10.709524,31.890226,6.771413,1.2563298,29.461363,3.3514352,
13.843753,4.6238503,28.02971,8.917573,16.506702,1.7365258,
9.786394,5.6300936,26.377863,1.7002777,2.2975469,1.3673906,
5.264498,6.9894733,59.882935,2.4341,4.0328517,1.5630603,
9.924748,15.683765,9.210127,0.740736,28.890097,7.5250435,
27.505651,14.893141,10.709087,3.4494255,6.6530414,9.499039,
23.777317,20.586555,35.829258,0.50440735,27.879686,5.449555,
31.489561,31.2794,15.616995,2.9207203,7.2652807,19.922861,
6.6694336,28.380957,11.694413,5.7861047,4.9343424,2.7440586,
22.427876,32.65308,8.155298,5.1892047,9.74064,3.850097,
7.3610716,7.126537,13.72262,2.5704422,7.714054,12.564867,
0.7213282,5.9616075,18.779642,0.46003672,14.721672,3.5470803,
24.077583,12.665461,33.692398,0.8811524,39.653023,12.017654,
15.317663,4.085136,10.218563,5.2187595,10.107126,2.219198,
12.451694,14.237444,9.512883,2.410825,4.017267,10.610567,
1.1324958,5.972447,6.895068,13.152441,6.6733165,22.062994,
40.168274,3.0964735,0.4541164,2.7968502,1.5904294,19.83887,
10.015956,3.1183412,18.760088,4.758578,17.616953,10.262566,
10.457165,6.8574166,3.9849477,2.3531647,18.166836,16.058144,
0.3120876,18.731401,37.40687,2.0890784,0.899626,0.19707792,
5.4959054,12.9248295,28.228931,8.997374,3.3810713,4.27873,
16.9624,0.7745891,25.687977,2.148156,8.55367,1.3437327,
2.2581074,7.123608,17.072613,4.2813134,1.1130939,27.64262,
8.059944,4.3729773,20.94331,3.7763553,12.63485,5.1698904,
9.857045,29.905245,28.431288,6.474171,4.1402383,14.225458,
25.265848,17.90893,48.249607,8.411947,9.328819,3.6189885,
5.4719453,32.8021,26.189741,3.425292,15.1491165,3.985133,
3.8895073,15.72267,3.275687,5.6556053,28.345266,3.0852764,
1.3107795,5.724294,50.801437,0.51194555,12.010286,14.949751,
0.5291517,37.879967,24.089579,0.08694918,4.87716,1.4367006,
3.065911,8.562868,6.6160903,0.600264,4.870761,3.1166174,
9.694009,0.64195246,20.872591,3.1902225,4.476706,11.774043,
1.0969944,24.391457,53.62046,2.6989868,4.029901,18.501253,
6.8709316,1.8367131,28.776867,3.6817296,22.583694,3.5702553,
2.0441468,17.090017,10.317836,0.41805226,12.35283,0.8712446,
24.559193,2.3906791,12.999998,7.9431396,4.4849787,8.087413,
0.8282512,0.41843256,1.4518502,3.910859,10.672478,3.2542455,
9.42765,27.178633,5.4980035,7.049264,25.414446,17.309532,
0.48499155,4.830306,15.411901,3.5666559,0.48656604,2.0056112,
4.5664043,46.159225,30.09792,12.823546,6.389681,8.170573,
11.077735,0.68040955,43.02694,9.550196,30.720774,9.335397,
2.9699626,12.590828,3.2727137,3.643041,8.169567,22.50092,
11.68422,3.8812985,34.227104,7.986693,23.792902,2.348809,
9.911906,5.4796667,5.3800945,5.521102,6.5510497,8.735284,
32.183907,5.771686,86.77181,2.2032523,2.2557213,17.60037,
16.404665,8.810312,12.285604,8.910022,9.519556,19.33576,
21.006718,19.26521,7.704487,0.5664461,13.956299,8.651781,
2.2583141,0.3034063,52.08576,0.11169841,7.1364274,20.326923,
1.9919955,4.477477,1.1372793,8.775063,7.287635,12.902914,
5.091176,0.80321234,4.695862,6.588717,4.642828,0.500834,
10.962322,13.299483,3.5538366,0.63200593,17.06793,7.2581124,
1.5664282,3.3810072,25.232553,15.101827,18.014874,2.5719762,
5.138796,5.0372524,3.4699998,0.46695098,2.290813,6.030599,
3.1901877,11.296292,11.906379,0.2206597,36.27352,2.6685953,
6.6136665,14.573914,0.2014637,9.1511345,5.1888213,10.54267,
17.971798,25.146591,61.709904,6.927092,9.912062,6.0820355,
7.352865,7.3408265,41.95234,8.674155,8.010259,27.549335,
3.8934743,50.34778,61.138355,0.7300282,8.89282,8.7225065,
1.4329897,39.053253,47.6822,3.542828,0.11317278,17.354034,
16.415506,9.940036,12.381212,9.596368,8.468039,0.34280762,
4.279802,22.483582,0.97588426,0.88230705,9.61463,8.451165,
51.757988,5.8011765,2.8268538,14.364242,4.172683,5.503606,
10.573977,49.812965,3.2752416,2.058635,2.5884633,2.90509,
21.102032,12.028333,4.569739,4.270074,1.3314005,15.090692,
1.0833175,5.074545,45.564457,10.432648,11.721496,24.277819,
2.8829868,13.910241,1.4192839,2.343986,0.19992934,11.421348,
26.289263,0.33429497,124.322426,10.526679,0.47409207,1.5223542,
8.416979,4.909227,1.3123752,2.7829614,8.412953,12.497762,
1.0473304,6.3611336,22.211735,5.046699,18.439806,8.611365,
1.7094489,4.4258385,36.996056,1.4355798,28.769596,2.0855694,
4.945281,5.662328,1.9926175,2.0499816,9.010651,5.5392094,
3.6441555,7.347843,5.9105883,2.950745,3.5940547,3.2417805,
